"CountryName","RegionName","Date","PredictedDailyNewCases","PredictedDailyNewDeaths","PredictedDailyNewHospital","PredictedDailyNewICU","Cost","C1_School.closing","C2_Workplace.closing","C3_Cancel.public.events","C4_Restrictions.on.gatherings","C5_Close.public.transport","C6_Stay.at.home.requirements","C7_Restrictions.on.internal.movement","C8_International.travel.controls","H1_Public.information.campaigns","H2_Testing.policy","H3_Contact.tracing","H6_Facial.Coverings"
"Afghanistan","",2021-03-26,156708.049527541,1568.13058118507,43376.5631512914,13012.9689453874,7.84,1,1,0,1,0,1,0,1,0,1,1,1
"Afghanistan","",2021-03-27,151057.436212165,1618.76650988451,43228.0857534916,12968.4257260475,7.84,1,1,0,1,0,1,0,1,0,1,1,1
"Afghanistan","",2021-03-28,145962.898974175,1681.24630079607,43334.8524943446,13000.4557483034,7.84,1,1,0,1,0,1,0,1,0,1,1,1
"Afghanistan","",2021-03-29,142371.302523296,1698.12852552507,42272.1759550323,12681.6527865097,7.84,1,1,0,1,0,1,0,1,0,1,1,1
"Afghanistan","",2021-03-30,133745.202524458,1720.56754199131,41380.8434598812,12414.2530379643,9,1,1,0,1,1,1,0,1,0,1,1,1
"Afghanistan","",2021-03-31,127242.055639924,1736.18832622963,40366.5050609695,12109.9515182908,9,1,1,0,1,1,1,0,1,0,1,1,1
"Afghanistan","",2021-04-01,120855.66390882,1741.96460377898,39177.0123818851,11753.1037145655,9,1,1,0,1,1,1,0,1,0,1,1,1
"Afghanistan","",2021-04-02,114329.599037899,1735.06252605166,37764.3590530413,11329.3077159124,9,1,1,0,1,1,1,0,1,0,1,1,1
"Afghanistan","",2021-04-03,107445.788902365,1729.12343013967,36490.7247435438,10947.2174230631,9,1,1,0,1,1,1,0,1,0,1,1,1
"Afghanistan","",2021-04-04,101629.334786193,1733.39409977378,35592.825630824,10677.8476892472,9,1,1,0,1,1,1,0,1,0,1,1,1
"Afghanistan","",2021-04-05,97760.6266338917,1690.88703820129,33436.3006311144,10030.8901893343,9,1,1,0,1,1,1,0,1,0,1,1,1
"Afghanistan","",2021-04-06,89221.8458313875,1655.23373839525,31810.5139099811,9543.15417299433,9,1,1,0,1,1,1,0,1,0,1,1,1
"Afghanistan","",2021-04-07,83236.8182559971,1614.66020243878,30213.915977205,9064.1747931615,9,1,1,0,1,1,1,0,1,0,1,1,1
"Afghanistan","",2021-04-08,77688.140550278,1567.08049527541,28582.3997594748,8574.71992784244,9,1,1,0,1,1,1,0,1,0,1,1,1
"Afghanistan","",2021-04-09,72264.7125100557,1510.57436212165,26861.4472255912,8058.43416767736,9,1,1,0,1,1,1,0,1,0,1,1,1
"Afghanistan","",2021-04-10,66702.7937665526,1459.62898974175,25407.3336965483,7622.2001089645,9,1,1,0,1,1,1,0,1,0,1,1,1
"Afghanistan","",2021-04-11,62388.6700249433,1423.71302523296,24440.1566584729,7332.04699754188,9,1,1,0,1,1,1,0,1,0,1,1,1
"Afghanistan","",2021-04-12,60143.4699468183,1337.45202524458,22305.4614578469,6691.63843735406,9,1,1,0,1,1,1,0,1,0,1,1,1
"Afghanistan","",2021-04-13,53288.3726100997,1272.42055639924,20809.2045639993,6242.76136919978,9,1,1,0,1,1,1,0,1,0,1,1,1
"Afghanistan","",2021-04-14,48903.0942418628,1208.5566390882,19422.0351375695,5826.61054127085,9.55,1,1,0,1,1,1,1,1,0,1,1,1
"Afghanistan","",2021-04-15,45183.6141802669,1143.29599037899,18066.1781275139,5419.85343825418,9.55,1,1,0,1,1,1,1,1,0,1,1,1
"Afghanistan","",2021-04-16,41607.0239651846,1074.45788902365,16675.6984416381,5002.70953249144,9.55,1,1,0,1,1,1,1,1,0,1,1,1
"Afghanistan","",2021-04-17,37878.574597253,1016.29334786193,15597.1675062358,4679.15025187075,9.55,1,1,0,1,1,1,1,1,0,1,1,1
"Afghanistan","",2021-04-18,35369.8063676497,977.606266338917,15035.8674867046,4510.76024601137,9.55,1,1,0,1,1,1,1,1,0,1,1,1
"Afghanistan","",2021-04-19,34877.2350924539,892.218458313875,13322.0931525249,3996.62794575748,9.55,1,1,0,1,1,1,1,1,0,1,1,1
"Afghanistan","",2021-04-20,29697.13281908,832.368182559971,12225.7735604657,3667.73206813971,9.55,1,1,0,1,1,1,1,1,0,1,1,1
"Afghanistan","",2021-04-21,26944.3298439048,776.88140550278,11295.9035450667,3388.77106352002,9.55,1,1,0,1,1,1,1,1,0,1,1,1
"Afghanistan","",2021-04-22,24786.0921999094,722.647125100557,10401.7559912961,3120.52679738884,9.55,1,1,0,1,1,1,1,1,0,1,1,1
"Afghanistan","",2021-04-23,22692.5236117808,667.027937665526,9469.64364931326,2840.89309479398,9.55,1,1,0,1,1,1,1,1,0,1,1,1
"Afghanistan","",2021-04-24,20367.5515974244,623.886700249433,8842.45159191243,2652.73547757373,9.55,1,1,0,1,1,1,1,1,0,1,1,1
"Afghanistan","",2021-04-25,19184.2623719224,601.434699468183,8719.30877311347,2615.79263193404,9.55,1,1,0,1,1,1,1,1,0,1,1,1
"Afghanistan","",2021-04-26,19933.6733161321,532.883726100997,7424.28320477,2227.284961431,9.55,1,1,0,1,1,1,1,1,0,1,1,1
"Afghanistan","",2021-04-27,15906.1211984799,489.030942418628,6736.0824609762,2020.82473829286,9.55,1,1,0,1,1,1,1,1,0,1,1,1
"Afghanistan","",2021-04-28,14243.2249643507,451.836141802669,6196.52304997736,1858.95691499321,9.55,1,1,0,1,1,1,1,1,0,1,1,1
"Afghanistan","",2021-04-29,13251.9668546207,416.070239651846,5673.13090294519,1701.93927088356,7.84,1,1,0,1,0,1,0,1,0,1,1,1
"Afghanistan","",2021-04-30,12092.363629128,378.78574597253,5091.8878993561,1527.56636980683,7.84,1,1,0,1,0,1,0,1,0,1,1,1
"Afghanistan","",2021-05-01,10626.6885449649,353.698063676497,4796.0655929806,1438.81967789418,7.84,1,1,0,1,0,1,0,1,0,1,1,1
"Afghanistan","",2021-05-02,10239.9790910647,348.772350924539,4983.41832903302,1495.02549870991,7.84,1,1,0,1,0,1,0,1,0,1,1,1
"Afghanistan","",2021-05-03,11724.6627249244,296.9713281908,3976.53029961999,1192.959089886,7.84,1,1,0,1,0,1,0,1,0,1,1,1
"Afghanistan","",2021-05-04,8370.64032501968,269.443298439048,3560.80624108767,1068.2418723263,7.84,1,1,0,1,0,1,0,1,0,1,1,1
"Afghanistan","",2021-05-05,7336.33379815648,247.860921999094,3312.99171365518,993.897514096554,7.84,1,1,0,1,0,1,0,1,0,1,1,1
"Afghanistan","",2021-05-06,6924.82002771043,226.925236117808,3023.09090728199,906.927272184598,7.84,1,1,0,1,0,1,0,1,0,1,1,1
"Afghanistan","",2021-05-07,6298.22818841803,203.675515974244,2656.67213624122,797.001640872366,7.84,1,1,0,1,0,1,0,1,0,1,1,1
"Afghanistan","",2021-05-08,5322.74332040503,191.842623719224,2559.99477276617,767.99843182985,7.84,1,1,0,1,0,1,0,1,0,1,1,1
"Afghanistan","",2021-05-09,5387.09212008632,199.336733161321,2931.16568123111,879.349704369332,7.84,1,1,0,1,0,1,0,1,0,1,1,1
"Afghanistan","",2021-05-10,7284.95919482479,159.061211984799,2092.66008125492,627.798024376476,7.84,1,1,0,1,0,1,0,1,0,1,1,1
"Afghanistan","",2021-05-11,4306.95675134889,142.432249643507,1834.08344953912,550.225034861736,7.84,1,1,0,1,0,1,0,1,0,1,1,1
"Afghanistan","",2021-05-12,3621.2357457584,132.519668546207,1731.20500692761,519.361502078282,7.84,1,1,0,1,0,1,0,1,0,1,1,1
"Afghanistan","",2021-05-13,3529.51786460528,120.92363629128,1574.55704710451,472.367114131352,7.84,1,1,0,1,0,1,0,1,0,1,1,1
"Albania","",2021-02-13,3936.90179929455,NA,NA,NA,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-02-14,3995.47083154103,NA,NA,NA,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-02-15,3938.90441076308,NA,NA,NA,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-02-16,4580.21512082002,NA,NA,NA,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-02-17,4799.24257181923,NA,NA,NA,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-02-18,4922.07418797258,NA,NA,NA,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-02-19,5043.65697010685,NA,984.225449823637,295.267634947091,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-02-20,5289.69181931183,NA,998.867707885257,299.660312365577,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-02-21,5354.35942054417,NA,984.726102690771,295.417830807231,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-02-22,5298.5259130428,NA,1145.05378020501,343.516134061502,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-02-23,5936.49404405196,NA,1199.81064295481,359.943192886442,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-02-24,6138.31219876876,NA,1230.51854699314,369.155564097943,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-02-25,6235.03247735881,NA,1260.91424252671,378.274272758014,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-02-26,6322.76367277012,39.3690179929455,1322.42295482796,396.726886448388,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-02-27,6527.09841789021,39.9547083154103,1338.58985513604,401.576956540813,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-02-28,6539.97114071594,39.3890441076308,1324.6314782607,397.38944347821,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-03-01,6424.78754937887,45.8021512082002,1484.12351101299,445.237053303897,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-03-02,6997.7871916512,47.9924257181923,1534.57804969219,460.373414907657,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-03-03,7117.07465069621,49.2207418797258,1558.7581193397,467.627435801911,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-03-04,7120.88118459537,50.4365697010685,1580.69091819253,474.207275457759,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-03-05,7107.55904332467,52.8969181931183,1631.77460447255,489.532381341766,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-03-06,7203.55690392594,53.5435942054417,1634.99278517898,490.497835553695,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-03-07,7101.10135149999,52.985259130428,1606.19688734472,481.859066203416,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-03-08,6867.53687438966,59.3649404405196,1749.4467979128,524.83403937384,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-03-09,7322.52999363535,61.3831219876876,1779.26866267405,533.780598802216,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-03-10,7311.94693397215,62.3503247735881,1780.22029614884,534.066088844653,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-03-11,7183.76682147103,63.2276367277012,1776.88976083117,533.06692824935,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-03-12,7039.63909841624,65.2709841789021,1800.88922598149,540.266767794446,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-03-13,7007.38871599549,65.3997114071594,1775.275337875,532.582601362499,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-03-14,6778.07229755197,64.2478754937887,1716.88421859742,515.065265579225,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-03-15,6423.76479227427,69.977871916512,1830.63249840884,549.189749522651,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-03-16,6767.32556663306,71.1707465069621,1827.98673349304,548.396020047911,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-03-17,6642.10268941997,71.2088118459537,1795.94170536776,538.782511610327,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-03-18,6405.87697008634,71.0755904332467,1759.90977460406,527.972932381218,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-03-19,6162.93440100954,72.0355690392594,1751.84717899887,525.554153699662,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-03-20,6041.63259243766,71.0110135149999,1694.51807438799,508.355422316398,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-03-21,5731.1556823259,68.6753687438966,1605.94119806857,481.78235942057,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-03-22,5307.09205979047,73.2252999363535,1691.83139165826,507.549417497479,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-03-23,5594.10021665943,73.1194693397215,1660.52567235499,498.157701706498,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-03-24,5413.52041375411,71.8376682147103,1601.46924252158,480.440772756475,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-03-25,5131.23699804492,70.3963909841624,1540.73360025238,462.220080075715,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-03-26,4852.86311851498,70.0738871599549,1510.40814810941,453.122444432824,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-03-27,4706.21532381819,67.7807229755197,1432.78892058147,429.836676174442,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-03-28,4378.00502822523,64.2376479227427,1326.77301494762,398.031904484285,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-03-29,3945.94576548061,67.6732556663306,1398.52505416486,419.557516249457,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-03-30,4235.26950915743,66.4210268941997,1353.38010343853,406.014031031558,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-03-31,4057.16242289067,64.0587697008634,1282.80924951123,384.842774853369,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-04-01,3783.61903410959,61.6293440100954,1213.21577962875,363.964733888624,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-04-02,3520.79260141025,60.4163259243766,1176.55383095455,352.966149286364,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-04-03,3395.62720068612,57.311556823259,1094.50125705631,328.350377116893,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-04-04,3092.65869648548,53.0709205979047,986.486441370152,295.945932411046,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-04-05,2690.93841062887,55.9410021665943,1058.81737728936,317.645213186807,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-04-06,3015.86836642678,54.1352041375411,1014.29060572267,304.2871817168,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-04-07,2871.098419733,51.3123699804492,945.904758527397,283.771427558219,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-04-08,2633.14136442883,48.5286311851498,880.198150352562,264.059445105769,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-04-09,2408.51442802893,47.0621532381819,848.906800171531,254.672040051459,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-04-10,2323.48656012017,43.7800502822523,773.164674121369,231.949402236411,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-04-11,2061.08390333722,39.4594576548061,672.734602657219,201.820380797166,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-04-12,1701.36225810878,42.3526950915743,753.967091606696,226.190127482009,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-04-13,2069.88781925387,40.5716242289067,717.77460493325,215.332381479975,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-04-14,1965.20703216737,37.8361903410959,658.285341107208,197.485602332163,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-04-15,1767.11602412071,35.2079260141025,602.128607007234,180.63858210217,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-04-16,1582.46377667525,33.9562720068612,580.871640030043,174.261492009013,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-04-17,1537.17083480052,30.9265869648548,515.270975834306,154.581292750292,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-04-18,1313.35059605381,26.9093841062887,425.340564527195,127.602169358158,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-04-19,991.839254441478,30.1586836642678,517.471954813467,155.24158644404,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-04-20,1398.40434862457,28.71098419733,491.301758041841,147.390527412552,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-04-21,1328.3300995668,26.3314136442883,441.779006030177,132.533701809053,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-04-22,1163.70746955874,24.0851442802893,395.615944168812,118.684783250644,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-04-23,1011.69044579454,23.2348656012017,384.292708700131,115.287812610039,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-04-24,998.057355448554,20.6108390333722,328.337649013454,98.5012947040361,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-04-25,804.400476391874,17.0136225810878,247.95981361037,74.3879440831109,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-04-26,512.147647072882,20.6988781925387,349.601087156143,104.880326146843,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-04-27,947.252658731417,19.6520703216737,332.0825248917,99.6247574675099,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-04-28,902.969876782806,17.6711602412071,290.926867389684,87.2780602169051,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-04-29,762.933008487748,15.8246377667525,252.922611448634,75.8767834345903,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-04-30,634.547650793065,15.3717083480052,249.514338862138,74.8543016586415,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-05-01,643.542769722612,13.1335059605381,201.100119097969,60.3300357293905,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-05-02,471.224728047401,9.91839254441478,128.036911768221,38.4110735304662,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-05-03,199.433028580542,13.9840434862457,236.813164682854,71.0439494048563,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-05-04,654.27787579728,13.283300995668,225.742469195702,67.7227407587105,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-05-05,627.757913688823,11.6370746955874,190.733252121937,57.2199756365811,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-05-06,504.51812982441,10.1169044579454,158.636912698266,47.5910738094799,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-05-07,392.146054209716,9.98057355448554,160.885692430653,48.2657077291959,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-05-08,416.360390534901,8.04400476391874,117.80618201185,35.3418546035551,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-05-09,258.309225861135,5.12147647072882,49.8582571451354,14.9574771435406,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-05-10,0.108085461742462,9.47252658731417,163.56946894932,49.070840684796,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-05-11,467.980093530828,9.02969876782806,156.939478422206,47.0818435266618,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-05-12,453.151807536398,7.62933008487748,126.129532456103,37.8388597368308,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Albania","",2021-05-13,340.915113640748,6.34547650793066,98.0365135524289,29.4109540657287,13.38,0,1,1,2,1,1,1,2,1,0,0,2
"Algeria","",2021-02-13,2288.31687928695,NA,NA,NA,13.45,0,0,0,0,1,2,1,2,0,2,1,2
"Algeria","",2021-02-14,2465.87184738483,NA,NA,NA,13.45,0,0,0,0,1,2,1,2,0,2,1,2
"Algeria","",2021-02-15,2732.28715047924,NA,NA,NA,13.45,0,0,0,0,1,2,1,2,0,2,1,2
"Algeria","",2021-02-16,2967.05484787227,NA,NA,NA,13.45,0,0,0,0,1,2,1,2,0,2,1,2
"Algeria","",2021-02-17,3253.30668723015,NA,NA,NA,13.45,0,0,0,0,1,2,1,2,0,2,1,2
"Algeria","",2021-02-18,3561.46112984768,NA,NA,NA,13.45,0,0,0,0,1,2,1,2,0,2,1,2
"Algeria","",2021-02-19,3896.60524765316,NA,572.079219821738,171.623765946521,13.45,0,0,0,0,1,2,1,2,0,2,1,2
"Algeria","",2021-02-20,4323.51504362719,NA,616.467961846208,184.940388553862,13.45,0,0,0,0,1,2,1,2,0,2,1,2
"Algeria","",2021-02-21,4712.99738074315,NA,683.071787619811,204.921536285943,13.45,0,0,0,0,1,2,1,2,0,2,1,2
"Algeria","",2021-02-22,5214.0283950891,NA,741.763711968068,222.52911359042,13.45,0,0,0,0,1,2,1,2,0,2,1,2
"Algeria","",2021-02-23,5708.45154265149,NA,813.326671807537,243.998001542261,13.45,0,0,0,0,1,2,1,2,0,2,1,2
