CountryName,RegionName,Date,PredictedDailyNewCases
Algeria,,2021-02-09,1692.8103080667734
Algeria,,2021-02-10,1850.8990014896488
Algeria,,2021-02-11,2017.4437974304371
Algeria,,2021-02-12,2196.067961273891
Algeria,,2021-02-13,2358.019757888833
Algeria,,2021-02-14,2533.4289513692356
Algeria,,2021-02-15,2797.3164010246583
Algeria,,2021-02-16,3028.6142566544854
Algeria,,2021-02-17,3309.657533185279
Algeria,,2021-02-18,3610.4310544738223
Algeria,,2021-02-19,3935.5545772522746
Algeria,,2021-02-20,4257.372240434236
Algeria,,2021-02-21,4607.195811148388
Algeria,,2021-02-22,5061.310652752941
Algeria,,2021-02-23,5499.9108319590505
Algeria,,2021-02-24,6006.8308114941665
Algeria,,2021-02-25,6553.557151577229
Algeria,,2021-02-26,7146.38092326199
Algeria,,2021-02-27,7759.39818262793
Algeria,,2021-02-28,8425.827444472698
Andorra,,2021-02-06,68.17697274105402
Andorra,,2021-02-07,0.0
Andorra,,2021-02-08,27.009573947063142
Andorra,,2021-02-09,27.093164854804
Andorra,,2021-02-10,6.840078227711654
Andorra,,2021-02-11,0.0
Andorra,,2021-02-12,105.14997606261926
Andorra,,2021-02-13,58.18452231890752
Andorra,,2021-02-14,0.0
Andorra,,2021-02-15,17.124749813089267
Andorra,,2021-02-16,17.53556279027476
Andorra,,2021-02-17,0.0
Andorra,,2021-02-18,0.0
Andorra,,2021-02-19,96.14281281006927
Andorra,,2021-02-20,49.291224062213026
Andorra,,2021-02-21,0.0
Andorra,,2021-02-22,8.458351931289686
Andorra,,2021-02-23,9.237212160591909
Andorra,,2021-02-24,0.0
Andorra,,2021-02-25,0.0
Andorra,,2021-02-26,88.15247288877961
Andorra,,2021-02-27,41.47731919520269
Andorra,,2021-02-28,0.0
Angola,,2021-02-06,626.4551236680238
Angola,,2021-02-07,623.6695080748004
Angola,,2021-02-08,709.6878557584594
Angola,,2021-02-09,799.7979274440861
Angola,,2021-02-10,901.3289920162047
Angola,,2021-02-11,975.8896442668806
Angola,,2021-02-12,1036.9370585325257
Angola,,2021-02-13,1121.925233034984
Angola,,2021-02-14,1164.1809387076335
Angola,,2021-02-15,1299.4583785310747
Angola,,2021-02-16,1443.3762514406676
Angola,,2021-02-17,1603.6487033254753
Angola,,2021-02-18,1742.2806305036383
Angola,,2021-02-19,1873.2115536017523
Angola,,2021-02-20,2034.3533472834574
Angola,,2021-02-21,2159.618823249709
Angola,,2021-02-22,2385.398531907225
Angola,,2021-02-23,2627.8992491970066
Angola,,2021-02-24,2895.5370285618797
Angola,,2021-02-25,3151.0574632505504
Angola,,2021-02-26,3409.2320515124798
Angola,,2021-02-27,3708.8616049326156
Angola,,2021-02-28,3984.7913501843677
Argentina,,2021-02-06,35237.78051936516
Argentina,,2021-02-07,32467.954396697292
Argentina,,2021-02-08,36859.60481187005
Argentina,,2021-02-09,42985.737840194604
Argentina,,2021-02-10,43127.86937291411
Argentina,,2021-02-11,43992.44004014073
Argentina,,2021-02-12,43958.45888803104
Argentina,,2021-02-13,42056.51088584451
Argentina,,2021-02-14,39156.65506890812
Argentina,,2021-02-15,43423.94048975519
Argentina,,2021-02-16,49381.60413688305
Argentina,,2021-02-17,49295.57876216244
Argentina,,2021-02-18,49913.621670146465
Argentina,,2021-02-19,49609.045271381765
Argentina,,2021-02-20,47419.17246825067
Argentina,,2021-02-21,44230.802349874364
Argentina,,2021-02-22,48218.83174470113
Argentina,,2021-02-23,53850.30359019539
Argentina,,2021-02-24,53376.45711233219
Argentina,,2021-02-25,53594.97972629323
Argentina,,2021-02-26,52874.653290756985
Argentina,,2021-02-27,50262.38805634671
Argentina,,2021-02-28,46662.934321681765
Aruba,,2021-02-06,167.91400052377202
Aruba,,2021-02-07,157.37131029159087
Aruba,,2021-02-08,197.57770175307684
Aruba,,2021-02-09,261.08100347051914
Aruba,,2021-02-10,238.83345372254038
Aruba,,2021-02-11,209.2813157932677
Aruba,,2021-02-12,225.13371457811496
Aruba,,2021-02-13,159.1858276923871
Aruba,,2021-02-14,146.07736742928677
Aruba,,2021-02-15,183.9892445955115
Aruba,,2021-02-16,244.70646937078453
Aruba,,2021-02-17,218.87584860330225
Aruba,,2021-02-18,186.2672655031636
Aruba,,2021-02-19,199.68509849128787
Aruba,,2021-02-20,131.26504486908226
Aruba,,2021-02-21,116.80045430144261
Aruba,,2021-02-22,153.67439203249603
Aruba,,2021-02-23,212.9827719857854
Aruba,,2021-02-24,185.13653313692836
Aruba,,2021-02-25,151.07129167584924
Aruba,,2021-02-26,163.62964702908477
Aruba,,2021-02-27,94.3547972647165
Aruba,,2021-02-28,79.97774467832006
Australia,,2021-02-06,82.84095219345554
Australia,,2021-02-07,93.07169464189042
Australia,,2021-02-08,96.46550863267628
Australia,,2021-02-09,110.01742784779762
Australia,,2021-02-10,109.17893232247025
Australia,,2021-02-11,132.9418185257051
Australia,,2021-02-12,128.63268258342345
Australia,,2021-02-13,140.75017172434372
Australia,,2021-02-14,155.68557198974324
Australia,,2021-02-15,164.13878912236623
Australia,,2021-02-16,183.1403382883223
Australia,,2021-02-17,188.19079862555085
Australia,,2021-02-18,218.3322519534501
Australia,,2021-02-19,220.9452616901704
Australia,,2021-02-20,240.59489413813796
Australia,,2021-02-21,263.72081866923986
Australia,,2021-02-22,281.0141153402847
Australia,,2021-02-23,309.576807900184
Australia,,2021-02-24,324.96780820054346
Australia,,2021-02-25,366.29354090488744
Australia,,2021-02-26,380.9988530209599
Australia,,2021-02-27,413.72341666893163
Australia,,2021-02-28,450.9850408482588
Austria,,2021-02-06,4524.219699456943
Austria,,2021-02-07,3958.688956614066
Austria,,2021-02-08,4325.509924905681
Austria,,2021-02-09,5075.682172232378
Austria,,2021-02-10,5309.070174893537
Austria,,2021-02-11,5445.953373998817
Austria,,2021-02-12,5038.4114489724125
Austria,,2021-02-13,5323.022607629583
Austria,,2021-02-14,4760.378828460048
Austria,,2021-02-15,5131.242172450459
Austria,,2021-02-16,5883.043401780557
Austria,,2021-02-17,6113.719115348769
Austria,,2021-02-18,6245.661002227468
Austria,,2021-02-19,5831.245791406265
Austria,,2021-02-20,6109.50981704402
Austria,,2021-02-21,5537.797932926934
Austria,,2021-02-22,5901.008885399732
Austria,,2021-02-23,6642.068993448849
Austria,,2021-02-24,6856.8245309058175
Austria,,2021-02-25,6970.148731271907
Austria,,2021-02-26,6534.875938915439
Austria,,2021-02-27,6792.954509804085
Austria,,2021-02-28,6198.137946455689
Azerbaijan,,2021-02-06,1462.681694008831
Azerbaijan,,2021-02-07,1502.1250441298578
Azerbaijan,,2021-02-08,1274.2102189207342
Azerbaijan,,2021-02-09,1840.38832760293
Azerbaijan,,2021-02-10,1931.2047059757804
Azerbaijan,,2021-02-11,1912.617999145255
Azerbaijan,,2021-02-12,1856.9357372589711
Azerbaijan,,2021-02-13,2057.508999032885
Azerbaijan,,2021-02-14,2130.6682792425627
Azerbaijan,,2021-02-15,1938.1245036598066
Azerbaijan,,2021-02-16,2541.771327579727
Azerbaijan,,2021-02-17,2671.066515120234
Azerbaijan,,2021-02-18,2692.61272389651
Azerbaijan,,2021-02-19,2678.901926615938
Azerbaijan,,2021-02-20,2923.3397121559656
Azerbaijan,,2021-02-21,3041.89990500691
Azerbaijan,,2021-02-22,2896.5546140225506
Azerbaijan,,2021-02-23,3549.7395189227855
Azerbaijan,,2021-02-24,3729.29583516388
Azerbaijan,,2021-02-25,3802.714474166799
Azerbaijan,,2021-02-26,3842.7037413066573
Azerbaijan,,2021-02-27,4142.790850183579
Azerbaijan,,2021-02-28,4318.281739521283
Bahamas,,2021-02-06,15.688976878774831
Bahamas,,2021-02-07,16.784803695040356
Bahamas,,2021-02-08,28.998317277894394
Bahamas,,2021-02-09,24.424060756220232
Bahamas,,2021-02-10,38.86147621378425
Bahamas,,2021-02-11,37.404146957298536
Bahamas,,2021-02-12,35.03688608818817
Bahamas,,2021-02-13,26.742505883407528
Bahamas,,2021-02-14,28.56024093628286
Bahamas,,2021-02-15,41.53550791026932
Bahamas,,2021-02-16,37.75467739687929
Bahamas,,2021-02-17,53.03151532257816
Bahamas,,2021-02-18,52.4485656478241
Bahamas,,2021-02-19,51.00651574293595
Bahamas,,2021-02-20,43.69442770541302
Bahamas,,2021-02-21,46.561164905181144
Bahamas,,2021-02-22,60.649763797108434
Bahamas,,2021-02-23,58.0339562521565
Bahamas,,2021-02-24,74.5463750038892
Bahamas,,2021-02-25,75.25284331181464
Bahamas,,2021-02-26,75.17165192135786
Bahamas,,2021-02-27,69.29615977064563
Bahamas,,2021-02-28,73.68638629715524
Bahrain,,2021-02-06,637.0465695733958
Bahrain,,2021-02-07,598.1789667521607
Bahrain,,2021-02-08,712.2632311897045
Bahrain,,2021-02-09,660.3544277139094
Bahrain,,2021-02-10,727.6851958242081
Bahrain,,2021-02-11,794.5293582487457
Bahrain,,2021-02-12,849.6275986829501
Bahrain,,2021-02-13,747.1412559371146
Bahrain,,2021-02-14,708.5858051309964
Bahrain,,2021-02-15,823.0084326287862
Bahrain,,2021-02-16,770.9445269519495
Bahrain,,2021-02-17,838.1670601244343
Bahrain,,2021-02-18,904.5315214617467
Bahrain,,2021-02-19,958.7559665394748
Bahrain,,2021-02-20,855.0380004481498
Bahrain,,2021-02-21,815.4867541287881
Bahrain,,2021-02-22,928.9337215178573
Bahrain,,2021-02-23,875.314691134061
Bahrain,,2021-02-24,941.0390739838642
Bahrain,,2021-02-25,1005.4957419030533
Bahrain,,2021-02-26,1057.3886158108608
Bahrain,,2021-02-27,950.9540455642584
Bahrain,,2021-02-28,908.9601969859597
Bangladesh,,2021-02-06,4045.3337026884365
Bangladesh,,2021-02-07,4697.832161855479
Bangladesh,,2021-02-08,5012.369222962614
Bangladesh,,2021-02-09,5432.495019876767
Bangladesh,,2021-02-10,5781.804763757904
Bangladesh,,2021-02-11,6199.755288925386
Bangladesh,,2021-02-12,6400.040639422736
Bangladesh,,2021-02-13,6757.451496633286
Bangladesh,,2021-02-14,7621.312329196699
Bangladesh,,2021-02-15,8163.223049116816
Bangladesh,,2021-02-16,8828.097207873456
Bangladesh,,2021-02-17,9440.938402378102
Bangladesh,,2021-02-18,10142.695872533852
Bangladesh,,2021-02-19,10648.522157765456
Bangladesh,,2021-02-20,11334.941952690755
Bangladesh,,2021-02-21,12552.861380445283
Bangladesh,,2021-02-22,13475.385966711985
Bangladesh,,2021-02-23,14549.553139873615
Bangladesh,,2021-02-24,15602.298705929024
Bangladesh,,2021-02-25,16776.726865392808
Bangladesh,,2021-02-26,17790.239748370946
Bangladesh,,2021-02-27,19021.882618374744
Bangladesh,,2021-02-28,20825.049430844156
Barbados,,2021-02-06,1272.390536418314
Barbados,,2021-02-07,1348.018966472188
Barbados,,2021-02-08,1363.4840051738383
Barbados,,2021-02-09,1377.5377588023018
Barbados,,2021-02-10,1461.404477635169
Barbados,,2021-02-11,1373.7969956160362
Barbados,,2021-02-12,1417.4942770620464
Barbados,,2021-02-13,1396.6391430765295
Barbados,,2021-02-14,1415.965270030345
Barbados,,2021-02-15,1373.316325346751
Barbados,,2021-02-16,1329.8625586560988
Barbados,,2021-02-17,1358.2109884661313
Barbados,,2021-02-18,1215.4228935866186
Barbados,,2021-02-19,1211.7320808356435
Barbados,,2021-02-20,1146.761239114545
Barbados,,2021-02-21,1128.0830038136285
Barbados,,2021-02-22,1052.251631263297
Barbados,,2021-02-23,982.5008692721187
Barbados,,2021-02-24,991.0924547804514
Barbados,,2021-02-25,832.4628491857868
Barbados,,2021-02-26,821.5827938574804
Barbados,,2021-02-27,753.0672424026504
Barbados,,2021-02-28,735.6915419098202
Belarus,,2021-02-06,8403.78989500792
Belarus,,2021-02-07,8933.89141384663
Belarus,,2021-02-08,9875.28872975655
Belarus,,2021-02-09,9827.529690686564
Belarus,,2021-02-10,10982.536277998686
Belarus,,2021-02-11,11558.108668654062
Belarus,,2021-02-12,12139.336421537717
Belarus,,2021-02-13,12735.417150110072
Belarus,,2021-02-14,13452.95677322741
Belarus,,2021-02-15,14574.444591685758
Belarus,,2021-02-16,14693.097901603978
Belarus,,2021-02-17,16008.067298142505
Belarus,,2021-02-18,16722.37512421955
Belarus,,2021-02-19,17424.014997129314
Belarus,,2021-02-20,18119.273883040234
Belarus,,2021-02-21,18911.759259824925
Belarus,,2021-02-22,20079.292532027786
Belarus,,2021-02-23,20206.07418269234
Belarus,,2021-02-24,21502.54154605048
Belarus,,2021-02-25,22151.802428555766
Belarus,,2021-02-26,22747.96656878272
Belarus,,2021-02-27,23295.870176528748
Belarus,,2021-02-28,23898.090338091533
Belgium,,2021-02-06,4162.479297482347
Belgium,,2021-02-07,3805.6249263187706
Belgium,,2021-02-08,3397.986872595818
Belgium,,2021-02-09,4456.939212530924
Belgium,,2021-02-10,5683.486502599141
Belgium,,2021-02-11,5674.620910591055
Belgium,,2021-02-12,4867.507183699079
Belgium,,2021-02-13,4879.19043172688
Belgium,,2021-02-14,4524.857958693221
Belgium,,2021-02-15,4120.519201195462
Belgium,,2021-02-16,5183.774102804455
Belgium,,2021-02-17,6410.800254436674
Belgium,,2021-02-18,6397.624290761155
Belgium,,2021-02-19,5585.2151001516295
Belgium,,2021-02-20,5593.35545190996
Belgium,,2021-02-21,5234.4463045773955
Belgium,,2021-02-22,4825.869415899036
Belgium,,2021-02-23,5885.557192399581
Belgium,,2021-02-24,7104.237403255425
Belgium,,2021-02-25,7077.042564593851
Belgium,,2021-02-26,6249.526443079905
Belgium,,2021-02-27,6244.6706852699235
Belgium,,2021-02-28,5871.783257022661
Belize,,2021-02-06,178.64412431125479
Belize,,2021-02-07,159.118996495447
Belize,,2021-02-08,173.08406866687065
Belize,,2021-02-09,222.66097596161092
Belize,,2021-02-10,239.73237823707237
Belize,,2021-02-11,200.76668898157652
Belize,,2021-02-12,214.0670166018611
Belize,,2021-02-13,236.85284005159932
Belize,,2021-02-14,219.23399824508252
Belize,,2021-02-15,235.1941032443129
Belize,,2021-02-16,286.7133677843676
Belize,,2021-02-17,305.49440615646347
Belize,,2021-02-18,268.10894270684093
Belize,,2021-02-19,283.1151644450969
Belize,,2021-02-20,307.48788127579724
Belize,,2021-02-21,291.28393024612444
Belize,,2021-02-22,308.69206952381097
Belize,,2021-02-23,361.4993117174215
Belize,,2021-02-24,381.18807305979846
Belize,,2021-02-25,344.4798988173158
Belize,,2021-02-26,360.26247123857
Belize,,2021-02-27,385.19643580920484
Belize,,2021-02-28,369.2567210208009
Benin,,2021-02-06,106.87268248187239
Benin,,2021-02-07,118.45513105170433
Benin,,2021-02-08,134.5812989287205
Benin,,2021-02-09,202.46531949144983
Benin,,2021-02-10,167.57994810258901
Benin,,2021-02-11,185.78669934474794
Benin,,2021-02-12,206.56310231326557
Benin,,2021-02-13,229.5573253895854
Benin,,2021-02-14,255.03207974549525
Benin,,2021-02-15,286.61409286388374
Benin,,2021-02-16,371.6724535626395
Benin,,2021-02-17,355.8469430059306
Benin,,2021-02-18,395.31379394371663
Benin,,2021-02-19,439.74124186949786
Benin,,2021-02-20,489.06331702376076
Benin,,2021-02-21,543.8468747419338
Benin,,2021-02-22,608.0533697449698
Benin,,2021-02-23,729.4184875544621
Benin,,2021-02-24,753.976877421276
Benin,,2021-02-25,838.3887121888332
Benin,,2021-02-26,932.8113474870473
Benin,,2021-02-27,1037.7304754391073
Benin,,2021-02-28,1154.3219903701934
Bermuda,,2021-02-06,20.784961517855432
Bermuda,,2021-02-07,22.988466330777275
Bermuda,,2021-02-08,21.058638462371377
Bermuda,,2021-02-09,28.772526360309023
Bermuda,,2021-02-10,22.46715423890103
Bermuda,,2021-02-11,28.452157834308906
Bermuda,,2021-02-12,31.42272896377864
Bermuda,,2021-02-13,33.61206776180159
Bermuda,,2021-02-14,36.743834888327086
Bermuda,,2021-02-15,35.78915538878831
Bermuda,,2021-02-16,44.54179154564416
Bermuda,,2021-02-17,39.30515338830978
Bermuda,,2021-02-18,46.44275188882694
Bermuda,,2021-02-19,50.601657040105835
Bermuda,,2021-02-20,54.02230405147161
Bermuda,,2021-02-21,58.43079040913649
Bermuda,,2021-02-22,58.782886177231894
Bermuda,,2021-02-23,68.89459342188142
Bermuda,,2021-02-24,65.00319917525317
Bermuda,,2021-02-25,73.55251878426124
Bermuda,,2021-02-26,79.10086625496982
Bermuda,,2021-02-27,83.89372415706828
Bermuda,,2021-02-28,89.64844551241013
Bhutan,,2021-02-06,18.70971014968231
Bhutan,,2021-02-07,20.373564189759204
Bhutan,,2021-02-08,42.79296073991343
Bhutan,,2021-02-09,25.693921596786506
Bhutan,,2021-02-10,48.85853789373731
Bhutan,,2021-02-11,42.23916911822555
Bhutan,,2021-02-12,32.9809658960513
Bhutan,,2021-02-13,35.83993921641708
Bhutan,,2021-02-14,38.95093500365944
Bhutan,,2021-02-15,62.9306240378783
Bhutan,,2021-02-16,47.503208207605326
Bhutan,,2021-02-17,72.48191230219756
Bhutan,,2021-02-18,67.81328648646195
Bhutan,,2021-02-19,60.672003227023595
Bhutan,,2021-02-20,65.83305373726041
Bhutan,,2021-02-21,71.43796240887413
Bhutan,,2021-02-22,98.11475765504173
Bhutan,,2021-02-23,85.58756297849905
Bhutan,,2021-02-24,113.71242552880935
Bhutan,,2021-02-25,112.42462606950463
Bhutan,,2021-02-26,108.93825663469671
Bhutan,,2021-02-27,118.0515258700683
Bhutan,,2021-02-28,127.91767910372155
Bolivia,,2021-02-06,12891.653961505821
Bolivia,,2021-02-07,13082.745483396979
Bolivia,,2021-02-08,14565.285827645046
Bolivia,,2021-02-09,15991.478121792923
Bolivia,,2021-02-10,16973.8989229614
Bolivia,,2021-02-11,18062.534865972826
Bolivia,,2021-02-12,19331.46073735955
Bolivia,,2021-02-13,19652.819809228313
Bolivia,,2021-02-14,20056.52918795896
Bolivia,,2021-02-15,21735.2417094556
Bolivia,,2021-02-16,23322.429567803825
Bolivia,,2021-02-17,24425.36502388245
Bolivia,,2021-02-18,25594.15671555965
Bolivia,,2021-02-19,26896.56271180094
Bolivia,,2021-02-20,27196.977084423102
Bolivia,,2021-02-21,27536.421635834333
Bolivia,,2021-02-22,29104.31035360244
Bolivia,,2021-02-23,30510.520360929586
Bolivia,,2021-02-24,31360.12975042917
Bolivia,,2021-02-25,32209.846663616423
Bolivia,,2021-02-26,33125.845156062154
Bolivia,,2021-02-27,32970.508439884754
Bolivia,,2021-02-28,32807.21310356804
Bosnia and Herzegovina,,2021-02-06,1375.9804022952749
Bosnia and Herzegovina,,2021-02-07,1226.505838273032
Bosnia and Herzegovina,,2021-02-08,1096.6773693544658
Bosnia and Herzegovina,,2021-02-09,1905.8309680921257
Bosnia and Herzegovina,,2021-02-10,1221.7879152586743
Bosnia and Herzegovina,,2021-02-11,1285.1890509511536
Bosnia and Herzegovina,,2021-02-12,2876.2654373757164
Bosnia and Herzegovina,,2021-02-13,1873.0942616618486
Bosnia and Herzegovina,,2021-02-14,1742.022220225847
Bosnia and Herzegovina,,2021-02-15,1631.4615847548748
Bosnia and Herzegovina,,2021-02-16,2460.807782816602
Bosnia and Herzegovina,,2021-02-17,1793.7873325741032
Bosnia and Herzegovina,,2021-02-18,1877.2474898193643
Bosnia and Herzegovina,,2021-02-19,3488.1732653431973
Bosnia and Herzegovina,,2021-02-20,2496.912226659484
Bosnia and Herzegovina,,2021-02-21,2381.9603211743097
Bosnia and Herzegovina,,2021-02-22,2287.8489674889865
Bosnia and Herzegovina,,2021-02-23,3133.8411630886117
Bosnia and Herzegovina,,2021-02-24,2478.2108405739864
Bosnia and Herzegovina,,2021-02-25,2576.0975597134434
Bosnia and Herzegovina,,2021-02-26,4200.266670688321
Bosnia and Herzegovina,,2021-02-27,3210.9480647832515
Bosnia and Herzegovina,,2021-02-28,3102.734550807142
Botswana,,2021-02-06,2483.9566797869256
Botswana,,2021-02-07,2670.077651524733
Botswana,,2021-02-08,3545.475551368355
Botswana,,2021-02-09,3270.682617644944
Botswana,,2021-02-10,3422.238374304236
Botswana,,2021-02-11,4263.013940253792
Botswana,,2021-02-12,3904.5549383917705
Botswana,,2021-02-13,4160.33924660188
Botswana,,2021-02-14,4414.958981816018
Botswana,,2021-02-15,5353.292995721287
Botswana,,2021-02-16,5124.933286576161
Botswana,,2021-02-17,5319.788582133112
Botswana,,2021-02-18,6194.293669961368
Botswana,,2021-02-19,5847.052366421935
Botswana,,2021-02-20,6109.339964828787
Botswana,,2021-02-21,6355.4241583677285
Botswana,,2021-02-22,7269.057043655984
Botswana,,2021-02-23,6985.262592899163
Botswana,,2021-02-24,7115.300741477457
Botswana,,2021-02-25,7907.632607170613
Botswana,,2021-02-26,7445.838268918126
Botswana,,2021-02-27,7588.126182741216
Botswana,,2021-02-28,7696.512404522808
Brazil,,2021-02-06,157618.64860124618
Brazil,,2021-02-07,127295.86541071685
Brazil,,2021-02-08,131764.62040139613
Brazil,,2021-02-09,171207.90388362427
Brazil,,2021-02-10,180314.4888963016
Brazil,,2021-02-11,206552.53767319492
Brazil,,2021-02-12,172404.35694080105
Brazil,,2021-02-13,184651.4394032813
Brazil,,2021-02-14,153803.3578305975
Brazil,,2021-02-15,157892.29152277566
Brazil,,2021-02-16,196896.843648392
Brazil,,2021-02-17,205276.3287485441
Brazil,,2021-02-18,230670.1966963083
Brazil,,2021-02-19,195438.28598938556
Brazil,,2021-02-20,206759.86509648946
Brazil,,2021-02-21,174842.2477575491
Brazil,,2021-02-22,178020.93039487046
Brazil,,2021-02-23,216041.15248468253
Brazil,,2021-02-24,223112.9170070953
Brazil,,2021-02-25,247089.99282104732
Brazil,,2021-02-26,210209.59291179822
Brazil,,2021-02-27,220100.90377239502
Brazil,,2021-02-28,186636.60273671485
Brunei,,2021-02-06,1.737646637688417
Brunei,,2021-02-07,1.903710521222564
Brunei,,2021-02-08,2.1341400514234947
Brunei,,2021-02-09,2.3582880984929213
Brunei,,2021-02-10,2.60723640814847
Brunei,,2021-02-11,3.8638266791797706
Brunei,,2021-02-12,3.158899887505753
Brunei,,2021-02-13,3.4806044764673376
Brunei,,2021-02-14,3.8289105954396225
Brunei,,2021-02-15,4.258716209448284
Brunei,,2021-02-16,4.700869962303138
Brunei,,2021-02-17,5.188577774724841
Brunei,,2021-02-18,6.707105794169231
Brunei,,2021-02-19,6.2896120952088665
Brunei,,2021-02-20,6.9280490316793255
Brunei,,2021-02-21,7.626139634072645
Brunei,,2021-02-22,8.442946250649644
Brunei,,2021-02-23,9.311479695470176
Brunei,,2021-02-24,10.269623313751229
Brunei,,2021-02-25,12.307200570971911
Brunei,,2021-02-26,12.462221257500426
Brunei,,2021-02-27,13.732300655093468
Brunei,,2021-02-28,15.126825693762818
Bulgaria,,2021-02-06,2100.6864031275736
Bulgaria,,2021-02-07,1915.8134291491956
Bulgaria,,2021-02-08,3055.7836552242634
Bulgaria,,2021-02-09,3466.834977978564
Bulgaria,,2021-02-10,3285.2316639004584
Bulgaria,,2021-02-11,3279.7442696834637
Bulgaria,,2021-02-12,3300.184133517143
Bulgaria,,2021-02-13,3084.034234838987
Bulgaria,,2021-02-14,2943.4580077693445
Bulgaria,,2021-02-15,4129.50599029769
Bulgaria,,2021-02-16,4583.624488203464
Bulgaria,,2021-02-17,4444.265262546018
Bulgaria,,2021-02-18,4482.22654076353
Bulgaria,,2021-02-19,4546.485722669901
Bulgaria,,2021-02-20,4374.2857149172505
Bulgaria,,2021-02-21,4278.891848544163
Bulgaria,,2021-02-22,5511.035841254239
Bulgaria,,2021-02-23,6005.4273783618655
Bulgaria,,2021-02-24,5903.246408765034
Bulgaria,,2021-02-25,5977.986948213676
Bulgaria,,2021-02-26,6077.563313867062
Bulgaria,,2021-02-27,5938.813502211173
Bulgaria,,2021-02-28,5876.253430500263
Burkina Faso,,2021-02-06,1546.349780939421
Burkina Faso,,2021-02-07,1927.6860761104854
Burkina Faso,,2021-02-08,2028.4116772709738
Burkina Faso,,2021-02-09,2382.812277408352
Burkina Faso,,2021-02-10,2625.71056138459
Burkina Faso,,2021-02-11,2820.6300927161674
Burkina Faso,,2021-02-12,3117.0793867376515
Burkina Faso,,2021-02-13,3288.5835007540563
Burkina Faso,,2021-02-14,3860.7134500836646
Burkina Faso,,2021-02-15,4172.522846620676
Burkina Faso,,2021-02-16,4760.530098623151
Burkina Faso,,2021-02-17,5261.4824204879205
Burkina Faso,,2021-02-18,5741.324260676087
Burkina Faso,,2021-02-19,6352.330778146159
Burkina Faso,,2021-02-20,6870.737320731435
Burkina Faso,,2021-02-21,7825.306937538102
Burkina Faso,,2021-02-22,8557.21143314094
Burkina Faso,,2021-02-23,9606.76375799163
Burkina Faso,,2021-02-24,10613.376446686503
Burkina Faso,,2021-02-25,11646.499126526807
Burkina Faso,,2021-02-26,12861.888820083372
Burkina Faso,,2021-02-27,14038.689269984068
Burkina Faso,,2021-02-28,15709.203238120122
Burundi,,2021-02-06,2238.0208305791452
Burundi,,2021-02-07,2655.3412079675786
Burundi,,2021-02-08,2955.505814393987
Burundi,,2021-02-09,3373.7969792999156
Burundi,,2021-02-10,3895.4422911143997
Burundi,,2021-02-11,4393.884928701307
Burundi,,2021-02-12,5001.28389913166
Burundi,,2021-02-13,5679.56779125536
Burundi,,2021-02-14,6535.516509041976
Burundi,,2021-02-15,7323.133965938729
Burundi,,2021-02-16,8282.79251149614
Burundi,,2021-02-17,9404.393403108386
Burundi,,2021-02-18,10565.632156112828
Burundi,,2021-02-19,11903.001117666237
Burundi,,2021-02-20,13381.425196924149
Burundi,,2021-02-21,15109.192116359509
Burundi,,2021-02-22,16839.138933151982
Burundi,,2021-02-23,18810.814247653667
Burundi,,2021-02-24,21010.380518693128
